Label	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	IntDen	Median	Skew	Kurt	%Area	RawIntDen	Ch	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity	Counter	Count
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	172	0	172	172	172	822.333313	810	822.5	809.5	0	822	810	1	1	1.128379167	1.128379167	0	0	0	172	172	NaN	NaN	100	172	1	822	689	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	171	0	171	171	171	825	810	825.5	809.5	0	825	810	1	1	1.128379167	1.128379167	0	0	0	171	171	NaN	NaN	100	171	1	825	689	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	146	0	146	146	146	825	811.333313	825.5	811.5	0	825	812	1	1	1.128379167	1.128379167	0	0	0	146	146	NaN	NaN	100	146	1	825	687	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	190	0	190	190	190	825	815	825.5	814.5	0	825	815	1	1	1.128379167	1.128379167	0	0	0	190	190	NaN	NaN	100	190	1	825	684	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	214	0	214	214	214	825	818.333313	825.5	818.5	0	825	819	1	1	1.128379167	1.128379167	0	0	0	214	214	NaN	NaN	100	214	1	825	680	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	142	0	142	142	142	824	820.666687	824.5	820.5	0	824	821	1	1	1.128379167	1.128379167	0	0	0	142	142	NaN	NaN	100	142	1	824	678	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	143	0	143	143	143	822	823.333313	822.5	823.5	0	822	824	1	1	1.128379167	1.128379167	0	0	0	143	143	NaN	NaN	100	143	1	822	675	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	145	0	145	145	145	820	825.666687	820.5	825.5	0	820	826	1	1	1.128379167	1.128379167	0	0	0	145	145	NaN	NaN	100	145	1	820	673	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	105	0	105	105	105	817	828	817.5	827.5	0	817	828	1	1	1.128379167	1.128379167	0	0	0	105	105	NaN	NaN	100	105	1	817	671	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	206	0	206	206	206	815.333313	829.333313	815.5	829.5	0	815	830	1	1	1.128379167	1.128379167	0	0	0	206	206	NaN	NaN	100	206	1	815	669	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	129	0	129	129	129	813	830.333313	813.5	830.5	0	813	831	1	1	1.128379167	1.128379167	0	0	0	129	129	NaN	NaN	100	129	1	813	668	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	163	0	163	163	163	809.333313	832	809.5	831.5	0	809	832	1	1	1.128379167	1.128379167	0	0	0	163	163	NaN	NaN	100	163	1	809	667	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	218	0	218	218	218	808.333313	832	808.5	831.5	0	808	832	1	1	1.128379167	1.128379167	0	0	0	218	218	NaN	NaN	100	218	1	808	667	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	254	0	254	254	254	804.666687	832	804.5	831.5	0	804	832	1	1	1.128379167	1.128379167	0	0	0	254	254	NaN	NaN	100	254	1	804	667	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	234	0	234	234	234	800	832.666687	800.5	832.5	0	800	833	1	1	1.128379167	1.128379167	0	0	0	234	234	NaN	NaN	100	234	1	800	666	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	212	0	212	212	212	799.333313	832.666687	799.5	832.5	0	799	833	1	1	1.128379167	1.128379167	0	0	0	212	212	NaN	NaN	100	212	1	799	666	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	186	0	186	186	186	797.333313	832	797.5	831.5	0	797	832	1	1	1.128379167	1.128379167	0	0	0	186	186	NaN	NaN	100	186	1	797	667	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	121	0	121	121	121	791.666687	831	791.5	830.5	0	791	831	1	1	1.128379167	1.128379167	0	0	0	121	121	NaN	NaN	100	121	1	791	668	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	206	0	206	206	206	791.666687	829.333313	791.5	829.5	0	791	830	1	1	1.128379167	1.128379167	0	0	0	206	206	NaN	NaN	100	206	1	791	669	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	54	0	54	54	54	790.666687	828.333313	790.5	828.5	0	790	829	1	1	1.128379167	1.128379167	0	0	0	54	54	NaN	NaN	100	54	1	790	670	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	209	0	209	209	209	787.666687	825.666687	787.5	825.5	0	787	826	1	1	1.128379167	1.128379167	0	0	0	209	209	NaN	NaN	100	209	1	787	673	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	210	0	210	210	210	787.333313	825	787.5	824.5	0	787	825	1	1	1.128379167	1.128379167	0	0	0	210	210	NaN	NaN	100	210	1	787	674	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	206	0	206	206	206	785.666687	823	785.5	822.5	0	785	823	1	1	1.128379167	1.128379167	0	0	0	206	206	NaN	NaN	100	206	1	785	676	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	185	0	185	185	185	782.333313	821.333313	782.5	821.5	0	782	822	1	1	1.128379167	1.128379167	0	0	0	185	185	NaN	NaN	100	185	1	782	677	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	116	0	116	116	116	782	821	782.5	820.5	0	782	821	1	1	1.128379167	1.128379167	0	0	0	116	116	NaN	NaN	100	116	1	782	678	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	168	0	168	168	168	781.333313	821.666687	781.5	821.5	0	781	822	1	1	1.128379167	1.128379167	0	0	0	168	168	NaN	NaN	100	168	1	781	677	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	227	0	227	227	227	785.666687	824.666687	785.5	824.5	0	785	825	1	1	1.128379167	1.128379167	0	0	0	227	227	NaN	NaN	100	227	1	785	674	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	105	0	105	105	105	790	827.666687	790.5	827.5	0	790	828	1	1	1.128379167	1.128379167	0	0	0	105	105	NaN	NaN	100	105	1	790	671	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	93	0	93	93	93	784.333313	825	784.5	824.5	0	784	825	1	1	1.128379167	1.128379167	0	0	0	93	93	NaN	NaN	100	93	1	784	674	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	200	0	200	200	200	788.333313	828	788.5	827.5	0	788	828	1	1	1.128379167	1.128379167	0	0	0	200	200	NaN	NaN	100	200	1	788	671	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	230	0	230	230	230	788.333313	830.333313	788.5	830.5	0	788	831	1	1	1.128379167	1.128379167	0	0	0	230	230	NaN	NaN	100	230	1	788	668	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	114	0	114	114	114	792.333313	832.333313	792.5	832.5	0	792	833	1	1	1.128379167	1.128379167	0	0	0	114	114	NaN	NaN	100	114	1	792	666	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	219	0	219	219	219	793	833.333313	793.5	833.5	0	793	834	1	1	1.128379167	1.128379167	0	0	0	219	219	NaN	NaN	100	219	1	793	665	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	204	0	204	204	204	794.666687	833.333313	794.5	833.5	0	794	834	1	1	1.128379167	1.128379167	0	0	0	204	204	NaN	NaN	100	204	1	794	665	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	148	0	148	148	148	798.666687	834.333313	798.5	834.5	0	798	835	1	1	1.128379167	1.128379167	0	0	0	148	148	NaN	NaN	100	148	1	798	664	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	98	0	98	98	98	801	835	801.5	834.5	0	801	835	1	1	1.128379167	1.128379167	0	0	0	98	98	NaN	NaN	100	98	1	801	664	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	181	0	181	181	181	802.333313	835.333313	802.5	835.5	0	802	836	1	1	1.128379167	1.128379167	0	0	0	181	181	NaN	NaN	100	181	1	802	663	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	145	0	145	145	145	806.333313	835.333313	806.5	835.5	0	806	836	1	1	1.128379167	1.128379167	0	0	0	145	145	NaN	NaN	100	145	1	806	663	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	81	0	81	81	81	808	835	808.5	834.5	0	808	835	1	1	1.128379167	1.128379167	0	0	0	81	81	NaN	NaN	100	81	1	808	664	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	143	0	143	143	143	809	835	809.5	834.5	0	809	835	1	1	1.128379167	1.128379167	0	0	0	143	143	NaN	NaN	100	143	1	809	664	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	78	0	78	78	78	812	834	812.5	833.5	0	812	834	1	1	1.128379167	1.128379167	0	0	0	78	78	NaN	NaN	100	78	1	812	665	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	30	0	30	30	30	813.333313	833	813.5	832.5	0	813	833	1	1	1.128379167	1.128379167	0	0	0	30	30	NaN	NaN	100	30	1	813	666	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	207	0	207	207	207	815	831	815.5	830.5	0	815	831	1	1	1.128379167	1.128379167	0	0	0	207	207	NaN	NaN	100	207	1	815	668	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	96	0	96	96	96	818.333313	829	818.5	828.5	0	818	829	1	1	1.128379167	1.128379167	0	0	0	96	96	NaN	NaN	100	96	1	818	670	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	96	0	96	96	96	818.666687	829	818.5	828.5	0	818	829	1	1	1.128379167	1.128379167	0	0	0	96	96	NaN	NaN	100	96	1	818	670	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	192	0	192	192	192	819	828.333313	819.5	828.5	0	819	829	1	1	1.128379167	1.128379167	0	0	0	192	192	NaN	NaN	100	192	1	819	670	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	81	0	81	81	81	820	827.333313	820.5	827.5	0	820	828	1	1	1.128379167	1.128379167	0	0	0	81	81	NaN	NaN	100	81	1	820	671	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	84	0	84	84	84	821	825.666687	821.5	825.5	0	821	826	1	1	1.128379167	1.128379167	0	0	0	84	84	NaN	NaN	100	84	1	821	673	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	152	0	152	152	152	823	822.666687	823.5	822.5	0	823	823	1	1	1.128379167	1.128379167	0	0	0	152	152	NaN	NaN	100	152	1	823	676	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	30	0	30	30	30	825	820.666687	825.5	820.5	0	825	821	1	1	1.128379167	1.128379167	0	0	0	30	30	NaN	NaN	100	30	1	825	678	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	118	0	118	118	118	826	819	826.5	818.5	0	826	819	1	1	1.128379167	1.128379167	0	0	0	118	118	NaN	NaN	100	118	1	826	680	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	255	0	255	255	255	828	817.666687	828.5	817.5	0	828	818	1	1	1.128379167	1.128379167	0	0	0	255	255	NaN	NaN	100	255	1	828	681	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	197	0	197	197	197	828	821.333313	828.5	821.5	0	828	822	1	1	1.128379167	1.128379167	0	0	0	197	197	NaN	NaN	100	197	1	828	677	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	193	0	193	193	193	824.666687	824	824.5	823.5	0	824	824	1	1	1.128379167	1.128379167	0	0	0	193	193	NaN	NaN	100	193	1	824	675	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	100	0	100	100	100	824	825.333313	824.5	825.5	0	824	826	1	1	1.128379167	1.128379167	0	0	0	100	100	NaN	NaN	100	100	1	824	673	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	115	0	115	115	115	820.333313	830.333313	820.5	830.5	0	820	831	1	1	1.128379167	1.128379167	0	0	0	115	115	NaN	NaN	100	115	1	820	668	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	222	0	222	222	222	817.666687	833.333313	817.5	833.5	0	817	834	1	1	1.128379167	1.128379167	0	0	0	222	222	NaN	NaN	100	222	1	817	665	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	210	0	210	210	210	815.333313	834	815.5	833.5	0	815	834	1	1	1.128379167	1.128379167	0	0	0	210	210	NaN	NaN	100	210	1	815	665	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	166	0	166	166	166	811.666687	835	811.5	834.5	0	811	835	1	1	1.128379167	1.128379167	0	0	0	166	166	NaN	NaN	100	166	1	811	664	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	108	0	108	108	108	809.333313	836	809.5	835.5	0	809	836	1	1	1.128379167	1.128379167	0	0	0	108	108	NaN	NaN	100	108	1	809	663	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	48	0	48	48	48	804.666687	837.333313	804.5	837.5	0	804	838	1	1	1.128379167	1.128379167	0	0	0	48	48	NaN	NaN	100	48	1	804	661	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	100	0	100	100	100	800.333313	837.666687	800.5	837.5	0	800	838	1	1	1.128379167	1.128379167	0	0	0	100	100	NaN	NaN	100	100	1	800	661	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	69	0	69	69	69	796.666687	837	796.5	836.5	0	796	837	1	1	1.128379167	1.128379167	0	0	0	69	69	NaN	NaN	100	69	1	796	662	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	199	0	199	199	199	793.333313	835.666687	793.5	835.5	0	793	836	1	1	1.128379167	1.128379167	0	0	0	199	199	NaN	NaN	100	199	1	793	663	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	115	0	115	115	115	790.666687	834.333313	790.5	834.5	0	790	835	1	1	1.128379167	1.128379167	0	0	0	115	115	NaN	NaN	100	115	1	790	664	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	103	0	103	103	103	789.666687	833	789.5	832.5	0	789	833	1	1	1.128379167	1.128379167	0	0	0	103	103	NaN	NaN	100	103	1	789	666	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	230	0	230	230	230	788	831	788.5	830.5	0	788	831	1	1	1.128379167	1.128379167	0	0	0	230	230	NaN	NaN	100	230	1	788	668	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	197	0	197	197	197	786.666687	829	786.5	828.5	0	786	829	1	1	1.128379167	1.128379167	0	0	0	197	197	NaN	NaN	100	197	1	786	670	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	127	0	127	127	127	671.666687	804.333313	671.5	804.5	0	671	805	1	1	1.128379167	1.128379167	0	0	0	127	127	NaN	NaN	100	127	1	671	694	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	159	0	159	159	159	673	808	673.5	807.5	0	673	808	1	1	1.128379167	1.128379167	0	0	0	159	159	NaN	NaN	100	159	1	673	691	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	80	0	80	80	80	673.333313	808.666687	673.5	808.5	0	673	809	1	1	1.128379167	1.128379167	0	0	0	80	80	NaN	NaN	100	80	1	673	690	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	63	0	63	63	63	674.666687	812.666687	674.5	812.5	0	674	813	1	1	1.128379167	1.128379167	0	0	0	63	63	NaN	NaN	100	63	1	674	686	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	48	0	48	48	48	675.333313	814	675.5	813.5	0	675	814	1	1	1.128379167	1.128379167	0	0	0	48	48	NaN	NaN	100	48	1	675	685	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	79	0	79	79	79	675	815.666687	675.5	815.5	0	675	816	1	1	1.128379167	1.128379167	0	0	0	79	79	NaN	NaN	100	79	1	675	683	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	77	0	77	77	77	675.666687	817.333313	675.5	817.5	0	675	818	1	1	1.128379167	1.128379167	0	0	0	77	77	NaN	NaN	100	77	1	675	681	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	74	0	74	74	74	678.333313	818.333313	678.5	818.5	0	678	819	1	1	1.128379167	1.128379167	0	0	0	74	74	NaN	NaN	100	74	1	678	680	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	53	0	53	53	53	681.666687	819.666687	681.5	819.5	0	681	820	1	1	1.128379167	1.128379167	0	0	0	53	53	NaN	NaN	100	53	1	681	679	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	80	0	80	80	80	683	820	683.5	819.5	0	683	820	1	1	1.128379167	1.128379167	0	0	0	80	80	NaN	NaN	100	80	1	683	679	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	83	0	83	83	83	687	821.666687	687.5	821.5	0	687	822	1	1	1.128379167	1.128379167	0	0	0	83	83	NaN	NaN	100	83	1	687	677	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	50	0	50	50	50	684.333313	821.666687	684.5	821.5	0	684	822	1	1	1.128379167	1.128379167	0	0	0	50	50	NaN	NaN	100	50	1	684	677	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	110	0	110	110	110	683.666687	822	683.5	821.5	0	683	822	1	1	1.128379167	1.128379167	0	0	0	110	110	NaN	NaN	100	110	1	683	677	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	116	0	116	116	116	692.666687	822.666687	692.5	822.5	0	692	823	1	1	1.128379167	1.128379167	0	0	0	116	116	NaN	NaN	100	116	1	692	676	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	50	0	50	50	50	693.333313	822.666687	693.5	822.5	0	693	823	1	1	1.128379167	1.128379167	0	0	0	50	50	NaN	NaN	100	50	1	693	676	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	80	0	80	80	80	694.666687	822.666687	694.5	822.5	0	694	823	1	1	1.128379167	1.128379167	0	0	0	80	80	NaN	NaN	100	80	1	694	676	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	129	0	129	129	129	697	822.666687	697.5	822.5	0	697	823	1	1	1.128379167	1.128379167	0	0	0	129	129	NaN	NaN	100	129	1	697	676	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	132	0	132	132	132	698.333313	822.333313	698.5	822.5	0	698	823	1	1	1.128379167	1.128379167	0	0	0	132	132	NaN	NaN	100	132	1	698	676	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	182	0	182	182	182	701.666687	821	701.5	820.5	0	701	821	1	1	1.128379167	1.128379167	0	0	0	182	182	NaN	NaN	100	182	1	701	678	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	63	0	63	63	63	703.333313	820	703.5	819.5	0	703	820	1	1	1.128379167	1.128379167	0	0	0	63	63	NaN	NaN	100	63	1	703	679	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	93	0	93	93	93	704	819.666687	704.5	819.5	0	704	820	1	1	1.128379167	1.128379167	0	0	0	93	93	NaN	NaN	100	93	1	704	679	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	142	0	142	142	142	707	818.333313	707.5	818.5	0	707	819	1	1	1.128379167	1.128379167	0	0	0	142	142	NaN	NaN	100	142	1	707	680	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	50	0	50	50	50	709.333313	817	709.5	816.5	0	709	817	1	1	1.128379167	1.128379167	0	0	0	50	50	NaN	NaN	100	50	1	709	682	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	153	0	153	153	153	711.333313	815.666687	711.5	815.5	0	711	816	1	1	1.128379167	1.128379167	0	0	0	153	153	NaN	NaN	100	153	1	711	683	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	164	0	164	164	164	713.333313	814	713.5	813.5	0	713	814	1	1	1.128379167	1.128379167	0	0	0	164	164	NaN	NaN	100	164	1	713	685	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	146	0	146	146	146	715.666687	812.666687	715.5	812.5	0	715	813	1	1	1.128379167	1.128379167	0	0	0	146	146	NaN	NaN	100	146	1	715	686	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	45	0	45	45	45	716.666687	812	716.5	811.5	0	716	812	1	1	1.128379167	1.128379167	0	0	0	45	45	NaN	NaN	100	45	1	716	687	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	74	0	74	74	74	718.666687	811.666687	718.5	811.5	0	718	812	1	1	1.128379167	1.128379167	0	0	0	74	74	NaN	NaN	100	74	1	718	687	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	165	0	165	165	165	718.666687	813.333313	718.5	813.5	0	718	814	1	1	1.128379167	1.128379167	0	0	0	165	165	NaN	NaN	100	165	1	718	685	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	135	0	135	135	135	715.333313	814.666687	715.5	814.5	0	715	815	1	1	1.128379167	1.128379167	0	0	0	135	135	NaN	NaN	100	135	1	715	684	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	106	0	106	106	106	714.333313	816.333313	714.5	816.5	0	714	817	1	1	1.128379167	1.128379167	0	0	0	106	106	NaN	NaN	100	106	1	714	682	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	206	0	206	206	206	711.333313	818	711.5	817.5	0	711	818	1	1	1.128379167	1.128379167	0	0	0	206	206	NaN	NaN	100	206	1	711	681	0	0	0	0	NaN	1	197
2016-12-16_Animal-001_Control_Male_Lumbar_Slide-0002_Section001.tif:Blue	0	255	0	255	255	255	710.333313	818.666687	710.5	818.5	0	710	819	1	1	1.128379167	1.128379167	0	0	0	255	255	NaN	NaN	100	255	1	710	680	0	0	0	0	NaN	1	197
